Frame,Time,X,Y,Z
1119,2.1399999999999997,180.769,530.726,937.022
1120,2.1433299999999997,180.546,530.589,938.815
1121,2.14666,180.398,530.333,940.626
1122,2.1500000000000004,180.129,530.194,942.348
1123,2.1533300000000004,179.826,529.912,944.171
1124,2.1566599999999996,179.577,529.773,945.97
1125,2.16,179.313,529.468,947.777
1126,2.16333,178.933,529.308,949.528
1127,2.1666600000000003,178.712,529.275,951.326
1128,2.17,178.432,529.014,953.087
1129,2.17333,178.131,528.776,955.0
1130,2.17666,177.913,528.538,956.705
1131,2.1799999999999997,177.583,528.301,958.579
1132,2.1833299999999998,177.28,528.092,960.426
1133,2.18666,177.059,527.745,962.117
1134,2.1900000000000004,176.719,527.461,964.01
1135,2.1933299999999996,176.444,527.252,965.76
1136,2.1966599999999996,176.237,526.873,967.589
1137,2.2,175.973,526.593,969.426
1138,2.2033300000000002,175.643,526.337,971.187
1139,2.2066600000000003,175.309,526.153,973.04
1140,2.21,175.035,525.837,974.806
1141,2.21333,174.733,525.648,976.62
1142,2.21666,174.451,525.264,978.49
1143,2.2199999999999998,174.082,525.057,980.285
1144,2.22333,173.87,524.843,982.033
1145,2.22666,173.608,524.518,983.85
1146,2.2299999999999995,173.229,524.23,985.708
1147,2.2333299999999996,172.919,523.952,987.549
1148,2.2366599999999996,172.717,523.61,989.273
1149,2.24,172.374,523.38,991.076
1150,2.2433300000000003,172.172,522.999,992.975
1151,2.2466600000000003,171.853,522.782,994.797
1152,2.25,171.529,522.351,996.609
1153,2.25333,171.251,522.017,998.408
1154,2.25666,170.916,521.739,1000.23
1155,2.26,170.574,521.376,1001.962
1156,2.26333,170.381,520.99,1003.885
1157,2.26666,170.105,520.632,1005.698
1158,2.2699999999999996,169.763,520.355,1007.476
1159,2.2733299999999996,169.397,520.057,1009.345
1160,2.2766599999999997,169.121,519.769,1011.138
1161,2.2800000000000002,168.84,519.388,1013.03
1162,2.2833300000000003,168.615,518.995,1014.813
1163,2.2866600000000004,168.233,518.705,1016.666
1164,2.29,167.887,518.321,1018.515
1165,2.29333,167.625,517.856,1020.281
1166,2.29666,167.33,517.598,1022.148
1167,2.3,167.076,517.196,1023.982
1168,2.30333,166.707,516.815,1025.843
1169,2.30666,166.598,516.392,1027.623
1170,2.3099999999999996,166.2,516.002,1029.475
1171,2.3133299999999997,165.834,515.594,1031.312
1172,2.3166599999999997,165.563,515.208,1033.132
1173,2.3200000000000003,165.298,514.693,1034.957
1174,2.3233300000000003,165.079,514.352,1036.816
1175,2.3266600000000004,164.814,514.016,1038.607
1176,2.33,164.366,513.57,1040.469
1177,2.33333,164.191,513.255,1042.176
1178,2.33666,163.95,512.835,1044.07
1179,2.34,163.589,512.35,1045.943
1180,2.34333,163.379,511.91,1047.689
1181,2.34666,163.011,511.524,1049.532
1182,2.3499999999999996,162.818,511.098,1051.334
1183,2.3533299999999997,162.534,510.732,1053.197
1184,2.3566599999999998,162.284,510.199,1054.997
1185,2.3600000000000003,162.021,509.815,1056.933
1186,2.3633300000000004,161.69,509.305,1058.636
1187,2.3666599999999995,161.417,508.859,1060.414
1188,2.37,161.218,508.472,1062.396
1189,2.37333,160.896,507.955,1064.187
1190,2.37666,160.721,507.614,1065.976
1191,2.38,160.413,507.073,1067.868
1192,2.38333,160.111,506.636,1069.547
1193,2.38666,159.87,506.164,1071.401
1194,2.3899999999999997,159.596,505.597,1073.267
1195,2.3933299999999997,159.368,505.233,1075.158
1196,2.39666,159.15,504.736,1076.892
1197,2.4000000000000004,158.823,504.219,1078.727
1198,2.4033300000000004,158.646,503.664,1080.528
1199,2.4066599999999996,158.38,503.278,1082.299
1200,2.41,158.108,502.763,1084.167
1201,2.41333,157.898,502.228,1086.021
1202,2.4166600000000003,157.673,501.777,1087.831
1203,2.42,157.515,501.26,1089.639
1204,2.42333,157.238,500.729,1091.562
1205,2.42666,156.918,500.262,1093.228
1206,2.4300000000000006,156.76,499.74,1095.04
1207,2.4333299999999998,156.539,499.259,1096.978
1208,2.43666,156.413,498.668,1098.703
1209,2.4400000000000004,156.111,498.257,1100.532
1210,2.4433300000000004,155.862,497.701,1102.371
1211,2.4466600000000005,155.745,497.09,1104.252
1212,2.45,155.456,496.618,1105.946
1213,2.4533300000000002,155.328,496.133,1107.721
1214,2.4566600000000003,155.119,495.583,1109.569
1215,2.46,154.93,494.995,1111.356
1216,2.46333,154.766,494.456,1113.285
1217,2.46666,154.469,493.84,1115.089
1218,2.4700000000000006,154.34,493.402,1116.831
1219,2.47333,154.179,492.8,1118.613
1220,2.47666,153.982,492.174,1120.457
1221,2.4800000000000004,153.825,491.677,1122.215
1222,2.4833300000000005,153.589,490.986,1124.09
1223,2.4866600000000005,153.51,490.486,1126.016
1224,2.49,153.331,489.909,1127.735
1225,2.4933300000000003,153.185,489.23,1129.523
1226,2.4966600000000003,153.036,488.652,1131.368
1227,2.5,152.895,487.931,1133.189
1228,2.50333,152.767,487.397,1134.902
1229,2.50666,152.6,486.865,1136.76
1230,2.51,152.405,486.184,1138.678
1231,2.51333,152.344,485.61,1140.515
1232,2.51666,152.1,484.888,1142.255
1233,2.5200000000000005,152.062,484.31,1144.108
1234,2.5233300000000005,151.962,483.757,1145.898
1235,2.5266600000000006,151.693,483.162,1147.652
1236,2.5300000000000002,151.659,482.508,1149.634
1237,2.5333300000000003,151.407,481.792,1151.413
1238,2.5366600000000004,151.294,481.299,1153.167
1239,2.54,151.232,480.726,1155.045
1240,2.54333,151.091,479.971,1156.873
1241,2.54666,151.028,479.361,1158.749
1242,2.55,150.873,478.547,1160.426
1243,2.55333,150.826,477.94,1162.295
1244,2.55666,150.686,477.255,1164.092
1245,2.5600000000000005,150.53,476.626,1165.82
1246,2.5633300000000006,150.557,475.937,1167.841
1247,2.5666600000000006,150.292,475.239,1169.59
1248,2.5700000000000003,150.249,474.655,1171.331
1249,2.5733300000000003,150.22,473.927,1173.167
1250,2.5766600000000004,150.015,473.218,1175.011
1251,2.58,150.022,472.561,1176.847
1252,2.58333,149.906,471.946,1178.611
1253,2.58666,149.809,471.239,1180.487
1254,2.59,149.659,470.467,1182.37
1255,2.59333,149.628,469.697,1184.078
1256,2.59666,149.593,469.117,1185.944
1257,2.6000000000000005,149.531,468.4,1187.796
1258,2.6033300000000006,149.493,467.636,1189.497
1259,2.6066599999999998,149.363,466.881,1191.413
1260,2.6100000000000003,149.243,466.119,1193.17
1261,2.6133300000000004,149.172,465.539,1194.977
1262,2.6166600000000004,148.996,464.682,1196.82
1263,2.62,148.996,464.047,1198.549
1264,2.62333,148.894,463.198,1200.366
1265,2.62666,148.806,462.518,1202.222
1266,2.63,148.816,461.763,1204.0
1267,2.63333,148.737,460.974,1205.87
1268,2.63666,148.768,460.237,1207.717
1269,2.6400000000000006,148.621,459.533,1209.476
1270,2.6433300000000006,148.571,458.831,1211.28
1271,2.64666,148.459,458.006,1213.016
1272,2.6500000000000004,148.619,457.393,1214.913
1273,2.6533300000000004,148.484,456.687,1216.689
1274,2.6566600000000005,148.313,455.768,1218.431
1275,2.66,148.349,454.962,1220.124
1276,2.66333,148.297,454.155,1222.05
1277,2.6666600000000003,148.294,453.482,1223.923
1278,2.67,148.263,452.758,1225.606
1279,2.67333,148.282,451.927,1227.469
1280,2.67666,148.2,451.223,1229.341
1281,2.6800000000000006,148.093,450.45,1231.002
1282,2.6833299999999998,148.211,449.624,1232.847
1283,2.68666,148.371,448.873,1234.702
1284,2.6900000000000004,148.036,447.901,1236.332
1285,2.6933300000000004,148.132,447.285,1238.136
1286,2.6966600000000005,147.93,446.462,1240.001
1287,2.7,147.926,445.569,1241.857
1288,2.7033300000000002,147.998,444.924,1243.604
1289,2.7066600000000003,147.902,444.079,1245.321
1290,2.71,147.947,443.218,1247.152
1291,2.71333,147.994,442.377,1248.937
1292,2.71666,148.066,441.635,1250.808
1293,2.7200000000000006,147.903,440.794,1252.417
1294,2.72333,147.786,439.958,1254.183
1295,2.72666,147.883,439.183,1255.996
1296,2.7300000000000004,147.749,438.436,1257.761
1297,2.7333300000000005,147.736,437.606,1259.538
1298,2.7366600000000005,147.645,436.627,1261.31
1299,2.74,147.962,435.953,1263.164
1300,2.7433300000000003,147.915,435.204,1264.901
1301,2.7466600000000003,147.818,434.246,1266.633
1302,2.75,147.87,433.482,1268.415
1303,2.75333,147.684,432.672,1270.26
1304,2.75666,147.875,431.863,1271.859
1305,2.76,147.978,430.977,1273.648
1306,2.76333,147.936,430.052,1275.5
1307,2.76666,148.192,429.417,1277.237
1308,2.7700000000000005,147.775,428.477,1279.065
1309,2.7733300000000005,147.872,427.793,1281.053
1310,2.7766600000000006,147.833,426.927,1282.764
1311,2.7800000000000002,147.973,426.203,1284.521
1312,2.7833300000000003,147.922,425.152,1286.345
1313,2.7866600000000004,147.982,424.347,1288.123
1314,2.79,148.154,423.692,1289.925
1315,2.79333,147.844,422.765,1291.548
1316,2.79666,147.912,421.898,1293.405
1317,2.8,148.094,421.118,1295.378
1318,2.80333,147.975,420.229,1297.033
1319,2.80666,148.105,419.369,1298.727
1320,2.8100000000000005,148.372,418.519,1300.599
1321,2.8133300000000006,148.15,417.732,1302.284
1322,2.8166600000000006,148.286,416.979,1304.069
1323,2.8200000000000003,148.065,415.91,1305.653
1324,2.8233300000000003,148.083,415.098,1307.414
1325,2.8266600000000004,148.251,414.189,1309.162
1326,2.83,148.217,413.406,1311.021
1327,2.83333,148.228,412.624,1312.684
1328,2.83666,148.282,411.822,1314.47
1329,2.84,148.365,410.866,1316.133
1330,2.84333,148.495,409.933,1317.858
1331,2.84666,148.555,409.095,1319.591
1332,2.8500000000000005,148.423,408.21,1321.359
1333,2.8533300000000006,148.328,407.242,1322.821
1334,2.8566599999999998,148.602,406.638,1324.296
1335,2.8600000000000003,148.843,405.842,1325.924
1336,2.8633300000000004,148.716,404.861,1327.385
1337,2.8666600000000004,148.846,403.863,1328.849
1338,2.87,148.943,403.142,1330.569
1339,2.87333,148.754,402.267,1331.889
1340,2.87666,148.913,401.44,1333.361
1341,2.88,148.963,400.537,1334.615
1342,2.88333,148.981,399.532,1336.087
1343,2.88666,149.025,398.692,1337.466
1344,2.8900000000000006,148.86,397.896,1338.822
1345,2.8933300000000006,149.042,397.161,1340.07
1346,2.89666,149.147,396.152,1341.257
1347,2.9000000000000004,148.877,395.184,1342.691
1348,2.9033300000000004,149.26,394.448,1343.686
1349,2.9066600000000005,149.21,393.575,1344.804
1350,2.91,149.128,392.577,1346.095
1351,2.91333,149.324,391.901,1346.877
1352,2.9166600000000003,149.43,390.965,1348.052
1353,2.92,149.199,390.101,1349.232
1354,2.92333,149.351,389.267,1349.939
1355,2.92666,149.39,388.426,1350.844
1356,2.9300000000000006,149.415,387.414,1351.837
1357,2.9333299999999998,149.481,386.632,1352.503
1358,2.93666,149.38,385.816,1353.436
1359,2.9400000000000004,149.52,384.942,1353.999
1360,2.9433300000000004,149.542,384.127,1354.723
1361,2.9466600000000005,149.712,383.194,1355.524
1362,2.95,149.573,382.413,1356.074
1363,2.9533300000000002,149.596,381.627,1356.635
1364,2.9566600000000003,149.699,380.674,1357.282
1365,2.96,149.669,379.751,1357.812
1366,2.96333,149.752,378.941,1358.084
1367,2.96666,149.684,378.041,1358.669
1368,2.9700000000000006,149.882,377.293,1358.955
1369,2.97333,149.743,376.408,1359.452
1370,2.97666,149.85,375.572,1359.431
1371,2.9800000000000004,149.893,374.62,1359.835
1372,2.9833300000000005,150.023,373.883,1359.876
1373,2.9866600000000005,149.981,372.961,1360.267
1374,2.99,149.994,372.164,1360.067
1375,2.9933300000000003,150.129,371.314,1360.153
1376,2.9966600000000003,150.296,370.422,1360.046
1377,3.0,150.191,369.635,1360.149
1378,3.00333,150.308,368.691,1360.196
1379,3.00666,150.344,367.863,1359.932
1380,3.01,150.318,366.955,1359.794
1381,3.01333,150.249,366.151,1359.579
1382,3.01666,150.256,365.303,1359.416
1383,3.0200000000000005,150.545,364.499,1358.963
1384,3.0233300000000005,150.492,363.609,1358.683
1385,3.0266600000000006,150.531,362.717,1358.082
1386,3.0300000000000002,150.607,361.879,1357.623
1387,3.0333300000000003,150.61,361.117,1357.124
1388,3.0366600000000004,150.661,360.249,1356.527
1389,3.04,150.645,359.451,1356.098
1390,3.04333,150.932,358.547,1355.326
1391,3.04666,150.734,357.766,1354.772
1392,3.05,150.867,356.903,1353.756
1393,3.05333,150.908,356.089,1352.946
1394,3.05666,150.872,355.257,1352.155
1395,3.0600000000000005,150.996,354.326,1351.183
1396,3.0633300000000006,150.908,353.642,1350.504
1397,3.0666600000000006,151.192,352.775,1349.396
1398,3.0700000000000003,151.122,351.911,1348.172
1399,3.0733300000000003,151.137,351.123,1347.173
1400,3.0766600000000004,151.182,350.377,1345.976
1401,3.08,151.247,349.465,1344.878
1402,3.08333,151.294,348.817,1343.398
1403,3.08666,151.364,347.965,1342.159
1404,3.09,151.43,347.151,1340.885
1405,3.09333,151.601,346.315,1339.472
1406,3.09666,151.526,345.532,1338.068
1407,3.1000000000000005,151.595,344.705,1336.442
1408,3.1033300000000006,151.587,344.028,1334.86
1409,3.1066599999999998,151.651,343.039,1333.287
1410,3.1100000000000003,151.74,342.305,1331.698
1411,3.1133300000000004,151.749,341.576,1330.054
1412,3.1166600000000004,151.724,340.703,1328.348
1413,3.12,151.84,339.924,1326.514
1414,3.12333,151.858,339.104,1324.8
1415,3.12666,151.976,338.347,1322.746
1416,3.13,151.961,337.497,1320.817
1417,3.13333,151.985,336.617,1318.843
1418,3.13666,152.032,335.951,1316.739
1419,3.1400000000000006,152.138,335.114,1314.634
1420,3.1433300000000006,152.175,334.385,1312.469
1421,3.14666,152.277,333.6,1310.397
1422,3.1500000000000004,152.52,332.854,1308.163
1423,3.1533300000000004,152.486,332.073,1305.816
1424,3.1566600000000005,152.517,331.24,1303.423
1425,3.16,152.521,330.485,1301.053
1426,3.16333,152.58,329.765,1298.52
1427,3.1666600000000003,152.657,328.926,1295.985
1428,3.17,152.722,328.235,1293.45
1429,3.17333,152.796,327.512,1290.878
1430,3.17666,152.96,326.709,1288.342
1431,3.1800000000000006,152.888,325.918,1285.583
1432,3.1833299999999998,153.05,325.145,1282.785
1433,3.18666,153.121,324.396,1280.014
1434,3.1900000000000004,153.148,323.696,1277.267
1435,3.1933300000000004,153.398,322.936,1274.478
1436,3.1966600000000005,153.383,322.037,1271.436
1437,3.2,153.349,321.46,1268.577
1438,3.2033300000000002,153.499,320.692,1265.496
1439,3.2066600000000003,153.588,319.901,1262.561
1440,3.21,153.642,319.169,1259.399
1441,3.21333,153.768,318.373,1256.317
1442,3.21666,153.786,317.742,1253.241
1443,3.2200000000000006,153.935,316.904,1249.98
1444,3.22333,154.072,316.221,1246.754
1445,3.22666,154.025,315.486,1243.536
1446,3.2300000000000004,154.017,314.858,1240.307
1447,3.2333300000000005,154.223,314.01,1236.772
1448,3.2366600000000005,154.388,313.26,1233.561
1449,3.24,154.365,312.563,1230.113
1450,3.2433300000000003,154.412,311.916,1226.659
1451,3.2466600000000003,154.603,311.101,1223.186
1452,3.25,154.646,310.384,1219.722
1453,3.25333,154.766,309.684,1216.18
1454,3.25666,154.827,309.007,1212.614
1455,3.26,154.945,308.286,1208.996
1456,3.26333,154.951,307.548,1205.409
1457,3.26666,155.07,306.877,1201.783
1458,3.2700000000000005,155.236,306.146,1198.075
1459,3.2733300000000005,155.232,305.504,1194.332
1460,3.2766600000000006,155.358,304.759,1190.735
1461,3.2800000000000002,155.497,304.076,1186.907
1462,3.2833300000000003,155.625,303.328,1183.257
1463,3.2866600000000004,155.72,302.793,1179.224
1464,3.29,155.891,302.071,1175.471
1465,3.29333,155.879,301.286,1171.7
1466,3.29666,156.05,300.639,1167.82
1467,3.3,156.132,300.042,1164.056
1468,3.30333,156.164,299.357,1160.01
1469,3.30666,156.354,298.58,1156.078
1470,3.3100000000000005,156.48,297.849,1152.221
1471,3.3133300000000006,156.457,297.24,1148.212
1472,3.3166600000000006,156.634,296.69,1144.388
1473,3.3200000000000003,156.808,295.83,1140.402
1474,3.3233300000000003,156.807,295.179,1136.414
1475,3.3266600000000004,157.105,294.523,1132.365
1476,3.33,157.098,293.977,1128.343
1477,3.33333,157.287,293.269,1124.43
1478,3.33666,157.423,292.593,1120.328
1479,3.34,157.441,291.824,1116.336
1480,3.34333,157.606,291.382,1112.228
1481,3.34666,157.778,290.701,1108.208
1482,3.3500000000000005,157.898,290.029,1104.055
1483,3.3533300000000006,158.036,289.425,1099.995
1484,3.3566599999999998,158.11,288.743,1095.927
1485,3.3600000000000003,158.306,288.214,1091.711
1486,3.3633300000000004,158.442,287.603,1087.509
1487,3.3666600000000004,158.546,286.914,1083.339
1488,3.37,158.818,286.325,1079.27
1489,3.37333,158.807,285.657,1075.023
1490,3.37666,159.047,284.975,1070.736
1491,3.38,159.121,284.583,1066.662
1492,3.38333,159.346,283.872,1062.427
1493,3.38666,159.372,283.299,1058.288
1494,3.3900000000000006,159.604,282.658,1054.008
1495,3.3933300000000006,159.805,282.154,1049.771
1496,3.39666,159.882,281.532,1045.595
1497,3.4000000000000004,160.129,281.13,1041.481
1498,3.4033300000000004,160.258,280.36,1037.168
1499,3.4066600000000005,160.435,279.874,1033.066
1500,3.41,160.508,279.284,1028.825
1501,3.41333,160.707,278.7,1024.592
1502,3.4166600000000003,160.883,278.335,1020.51
1503,3.42,161.166,277.565,1016.138
1504,3.42333,161.233,277.124,1011.84
1505,3.42666,161.478,276.556,1007.661
1506,3.4300000000000006,161.657,275.996,1003.355
1507,3.4333299999999998,161.887,275.483,999.241
1508,3.43666,162.104,274.956,994.83
1509,3.4400000000000004,162.233,274.508,990.578
1510,3.4433300000000004,162.432,273.881,986.339
1511,3.4466600000000005,162.606,273.386,982.022
1512,3.45,162.961,272.885,977.861
1513,3.4533300000000002,163.109,272.487,973.621
1514,3.4566600000000003,163.433,272.037,969.258
1515,3.46,163.593,271.424,965.072
1516,3.46333,163.81,271.043,960.768
1517,3.46666,164.023,270.527,956.437
1518,3.4700000000000006,164.212,270.094,952.18
1519,3.47333,164.397,269.381,947.802
1520,3.47666,164.713,269.193,943.619
1521,3.4800000000000004,164.916,268.695,939.175
1522,3.4833300000000005,165.221,268.229,934.964
1523,3.4866600000000005,165.394,267.785,930.712
1524,3.49,165.641,267.365,926.347
1525,3.4933300000000003,165.885,267.04,922.111
1526,3.4966600000000003,166.208,266.503,917.78
1527,3.5,166.437,266.118,913.591
1528,3.50333,166.671,265.886,909.187
1529,3.50666,167.0,265.437,904.813
1530,3.51,167.257,265.118,900.609
1531,3.51333,167.427,264.595,896.224
1532,3.51666,167.711,264.397,891.834
1533,3.5200000000000005,167.928,264.073,887.588
1534,3.5233300000000005,168.127,263.641,883.023
1535,3.5266600000000006,168.342,263.368,878.825
1536,3.5300000000000002,168.623,262.937,874.435
1537,3.5333300000000003,168.844,262.646,870.079
1538,3.5366600000000004,169.095,262.447,865.814
1539,3.54,169.426,262.036,861.405
1540,3.54333,169.637,261.796,856.974
1541,3.54666,169.941,261.51,852.633
1542,3.55,170.147,261.195,848.219
1543,3.55333,170.418,260.969,843.8
1544,3.55666,170.583,260.661,839.39
1545,3.5600000000000005,170.909,260.384,835.005
1546,3.5633300000000006,171.164,260.173,830.595
1547,3.5666600000000006,171.503,259.945,826.201
1548,3.5700000000000003,171.751,259.679,821.707
1549,3.5733300000000003,172.053,259.528,817.354
1550,3.5766600000000004,172.278,259.325,812.852
1551,3.58,172.567,259.041,808.376
1552,3.58333,172.781,258.95,803.993
1553,3.58666,173.027,258.747,799.433
1554,3.59,173.444,258.651,794.887
1555,3.59333,173.553,258.533,790.421
1556,3.59666,173.916,258.428,785.912
1557,3.6000000000000005,174.193,258.219,781.486
1558,3.6033300000000006,174.33,258.141,776.932
1559,3.6066599999999998,174.694,258.127,772.488
1560,3.6100000000000003,175.002,257.965,767.943
1561,3.6133300000000004,175.284,257.889,763.364
1562,3.6166600000000004,175.499,257.911,758.868
1563,3.62,175.812,257.701,754.27
1564,3.62333,176.108,257.648,749.793
1565,3.62666,176.348,257.728,745.189
1566,3.63,176.761,257.681,740.629
1567,3.63333,176.988,257.696,736.1
1568,3.63666,177.264,257.657,731.514
1569,3.6400000000000006,177.573,257.77,727.031
1570,3.6433300000000006,177.777,257.742,722.267
1571,3.64666,178.203,257.832,717.737
1572,3.6500000000000004,178.427,257.877,713.2
1573,3.6533300000000004,178.645,257.938,708.495
1574,3.6566600000000005,179.084,258.029,703.921
1575,3.66,179.463,258.201,699.333
1576,3.66333,179.664,258.287,694.764
1577,3.6666600000000003,180.011,258.351,690.099
1578,3.67,180.197,258.484,685.378
1579,3.67333,180.571,258.618,680.732
1580,3.67666,180.985,258.813,676.113
1581,3.6800000000000006,181.088,258.957,671.486
1582,3.6833299999999998,181.52,259.098,666.822
1583,3.68666,181.876,259.359,662.072
1584,3.6900000000000004,182.083,259.537,657.541
1585,3.6933300000000004,182.48,259.795,652.791
1586,3.6966600000000005,182.759,259.979,648.125
1587,3.7,183.108,260.133,643.491
1588,3.7033300000000002,183.417,260.383,638.717
1589,3.7066600000000003,183.839,260.735,634.178
1590,3.71,184.064,260.918,629.421
1591,3.71333,184.39,261.261,624.807
1592,3.71666,184.786,261.469,619.957
1593,3.7200000000000006,185.132,261.757,615.355
1594,3.72333,185.43,262.144,610.699
1595,3.72666,185.804,262.638,605.941
1596,3.7300000000000004,186.089,262.857,601.251
1597,3.7333300000000005,186.444,263.228,596.58
1598,3.7366600000000005,186.825,263.43,591.773
1599,3.74,187.185,263.991,587.123
1600,3.7433300000000003,187.51,264.297,582.376
1601,3.7466600000000003,187.735,264.797,577.709
1602,3.75,188.285,265.126,573.007
1603,3.75333,188.545,265.506,568.247
1604,3.75666,188.899,265.98,563.511
1605,3.76,189.231,266.37,558.829
1606,3.76333,189.595,266.949,554.097
1607,3.76666,189.968,267.325,549.439
1608,3.7700000000000005,190.172,267.898,544.645
1609,3.7733300000000005,190.669,268.397,539.909
1610,3.7766600000000006,190.995,269.019,535.212
1611,3.7800000000000002,191.389,269.312,530.424
1612,3.7833300000000003,191.684,269.904,525.82
1613,3.7866600000000004,192.057,270.424,520.94
1614,3.79,192.486,271.094,516.287
1615,3.79333,192.719,271.603,511.6
1616,3.79666,193.081,272.08,506.85
1617,3.8,193.447,272.87,502.162
1618,3.80333,193.85,273.375,497.407
1619,3.80666,194.054,274.073,492.622
1620,3.8100000000000005,194.585,274.532,487.929
1621,3.8133300000000006,194.932,275.145,483.242
1622,3.8166600000000006,195.305,275.799,478.49
1623,3.8200000000000003,195.558,276.528,473.752
1624,3.8233300000000003,196.02,277.132,469.091
1625,3.8266600000000004,196.342,277.867,464.325
1626,3.83,196.744,278.5,459.645
1627,3.83333,196.972,279.242,454.885
1628,3.83666,197.411,279.853,450.156
1629,3.84,197.837,280.697,445.568
1630,3.84333,198.174,281.41,440.705
1631,3.84666,198.434,282.129,436.031
1632,3.8500000000000005,198.849,282.84,431.416
1633,3.8533300000000006,199.101,283.565,426.666
1634,3.8566599999999998,199.634,284.323,421.951
1635,3.8600000000000003,199.833,285.095,417.285
1636,3.8633300000000004,200.329,285.853,412.44
1637,3.8666600000000004,200.625,286.691,407.839
1638,3.87,201.135,287.488,403.182
1639,3.87333,201.348,288.299,398.452
1640,3.87666,201.715,289.126,393.698
1641,3.88,202.093,289.961,389.167
1642,3.88333,202.486,290.783,384.395
1643,3.88666,202.831,291.646,379.735
1644,3.8900000000000006,203.129,292.637,375.046
1645,3.8933300000000006,203.591,293.399,370.453
1646,3.89666,203.896,294.37,365.614
1647,3.9000000000000004,204.299,295.272,361.061
1648,3.9033300000000004,204.572,296.133,356.33
1649,3.9066600000000005,205.004,296.985,351.722
1650,3.91,205.303,298.016,347.006
1651,3.91333,205.655,298.925,342.325
1652,3.9166600000000003,206.024,299.868,337.664
1653,3.92,206.313,300.791,333.098
1654,3.92333,206.725,301.758,328.391
1655,3.92666,206.95,302.721,323.706
1656,3.9300000000000006,207.414,303.712,319.076
1657,3.9333299999999998,207.72,304.677,314.529
1658,3.93666,208.045,305.655,309.819
1659,3.9400000000000004,208.396,306.718,305.153
1660,3.9433300000000004,208.78,307.857,300.569
1661,3.9466600000000005,209.154,308.71,295.913
1662,3.95,209.32,309.784,291.253
1663,3.9533300000000002,209.726,310.86,286.616
1664,3.9566600000000003,210.076,311.933,282.082
1665,3.96,210.343,312.988,277.372
1666,3.96333,210.721,313.982,272.723
1667,3.96666,210.986,315.047,268.167
1668,3.9700000000000006,211.451,316.073,263.523
1669,3.97333,211.673,317.293,258.907
1670,3.97666,211.981,318.307,254.238
1671,3.9800000000000004,212.4,319.289,249.624
1672,3.9833300000000005,212.614,320.432,245.047
1673,3.9866600000000005,213.03,321.544,240.408
1674,3.99,213.312,322.704,235.808
1675,3.9933300000000003,213.614,323.806,231.241
1676,3.9966600000000003,213.968,324.855,226.648
1677,4.0,214.26,326.053,221.962
1678,4.00333,214.572,327.135,217.387
1679,4.00666,214.82,328.415,212.775
1680,4.01,215.088,329.583,208.294
1681,4.01333,215.39,330.75,203.676
1682,4.01666,215.692,331.862,199.064
1683,4.0200000000000005,216.026,333.09,194.423
1684,4.0233300000000005,216.235,334.213,189.846
1685,4.026660000000001,216.587,335.449,185.296
1686,4.03,216.839,336.549,180.73
1687,4.03333,217.18,337.884,176.142
1688,4.03666,217.453,338.997,171.579
1689,4.04,217.619,340.257,166.98
1690,4.04333,217.957,341.442,162.433
1691,4.04666,218.225,342.651,157.906
1692,4.05,218.499,343.864,153.383
1693,4.05333,218.772,345.114,148.832
1694,4.05666,219.144,346.107,144.293
1695,4.0600000000000005,219.421,347.451,139.777
1696,4.0633300000000006,219.733,348.636,135.235
1697,4.066660000000001,219.883,349.89,130.772
1698,4.07,220.227,351.265,126.322
1699,4.07333,220.399,352.336,121.712
1700,4.07666,220.665,353.677,117.188
1701,4.08,220.908,354.963,112.855
1702,4.08333,221.17,356.193,108.259
1703,4.08666,221.372,357.43,103.768
1704,4.09,221.546,358.718,99.277
1705,4.09333,221.778,360.043,94.833
1706,4.09666,222.117,361.282,90.435
1707,4.1000000000000005,222.291,362.611,86.115
1708,4.103330000000001,222.434,363.951,81.645
1709,4.10666,222.667,365.131,77.158
1710,4.11,222.945,366.396,72.884
1711,4.11333,223.189,367.708,68.638
1712,4.11666,223.434,369.015,64.315
1713,4.12,223.671,370.291,59.941
1714,4.12333,223.826,371.508,55.691
1715,4.12666,224.024,372.91,51.475
1716,4.13,224.274,374.155,47.287
1717,4.13333,224.461,375.483,43.127
1718,4.13666,224.83,375.683,42.492
1719,4.140000000000001,225.046,376.149,44.733
1720,4.143330000000001,225.088,376.368,46.095
1721,4.14666,225.286,376.137,47.688
1722,4.15,225.495,376.128,49.42
1723,4.15333,225.624,376.106,50.989
1724,4.1566600000000005,225.826,375.958,52.586
1725,4.16,225.963,376.063,54.158
1726,4.16333,226.084,375.995,55.832
1727,4.16666,226.219,375.971,57.348
1728,4.17,226.405,375.925,59.069
1729,4.17333,226.523,375.893,60.613
1730,4.17666,226.761,375.867,62.32
1731,4.180000000000001,226.83,375.758,63.743
1732,4.18333,226.99,375.743,65.446
1733,4.18666,227.047,375.738,66.954
1734,4.19,227.243,375.786,68.543
1735,4.1933300000000004,227.336,375.66,70.071
1736,4.1966600000000005,227.523,375.679,71.541
1737,4.2,227.677,375.586,72.999
1738,4.20333,227.752,375.615,74.374
1739,4.20666,227.797,375.539,75.682
1740,4.21,227.932,375.497,77.079
1741,4.21333,227.918,375.491,78.223
1742,4.21666,228.13,375.436,79.504
1743,4.220000000000001,228.173,375.409,80.742
1744,4.22333,228.21,375.308,81.725
1745,4.22666,228.342,375.291,82.84
1746,4.23,228.356,375.199,83.919
